code,year,d_meningitis,d_malaria,d_tuberculosis,d_acute_hepatitis,d_lower_respiratory_infections
ROU,2015,75,0,1080,7,6259
ROU,2016,75,0,1041,7,6423
ROU,2017,65,0,998,7,6521
ROU,2018,62,0,968,6,6416
ROU,2019,60,0,941,6,6362
RUS,1990,2255,0,10378,159,22422
RUS,1991,2199,0,10594,154,22628
RUS,1992,2253,0,12208,152,24635
RUS,1993,2564,0,16848,163,30606
RUS,1994,2803,0,21057,173,34781
RUS,1995,2689,0,20927,173,34138
RUS,1996,2387,0,19624,168,31808
RUS,1997,2203,0,18473,166,29932
RUS,1998,2112,0,18514,166,30162
RUS,1999,2230,0,21519,177,35075
RUS,2000,2315,0,23855,179,39516
RUS,2001,2362,0,24927,170,42184
RUS,2002,2380,0,26302,153,45184
RUS,2003,2402,0,27204,141,47741
RUS,2004,2310,0,26556,130,47571
RUS,2005,2337,0,28175,120,50642
RUS,2006,2121,0,24618,108,46047
RUS,2007,1982,0,21948,99,43665
RUS,2008,1929,0,20782,92,44112
RUS,2009,1820,0,18420,84,42087
RUS,2010,1803,0,17688,80,42266
RUS,2011,1711,0,15618,75,39784
RUS,2012,1714,0,14220,75,39050
RUS,2013,1661,0,12798,71,38388
RUS,2014,1578,0,11973,69,38711
RUS,2015,1466,0,10635,66,36860
RUS,2016,1375,0,9503,62,35326
RUS,2017,1235,0,8372,58,32515
RUS,2018,1180,0,8135,58,32667
RUS,2019,1143,0,7982,57,32972
RWA,1990,2527,11216,10100,321,12357
RWA,1991,2557,11550,10733,331,12575
RWA,1992,2568,12054,10402,309,12528
RWA,1993,2185,12809,9081,260,11252
RWA,1994,1958,8490,8888,249,10151
RWA,1995,2013,8780,9760,270,10085
RWA,1996,2131,9205,10799,303,10347
RWA,1997,2228,10799,11108,319,10642
RWA,1998,2312,11354,10729,318,10740
RWA,1999,2308,11246,10048,308,10376
RWA,2000,2251,10703,9369,296,10081
RWA,2001,2207,10430,8584,276,9692
RWA,2002,2080,8570,7881,254,9465
RWA,2003,2018,6695,7153,235,9266
RWA,2004,2143,4710,6579,222,9513
RWA,2005,2123,3046,6041,209,9212
RWA,2006,2043,2326,5639,198,8665
RWA,2007,1967,2377,5297,189,8284
RWA,2008,1857,3119,4970,182,7829
RWA,2009,1239,3813,4631,173,6852
RWA,2010,1184,4271,4483,173,6680
RWA,2011,1142,4003,4388,173,6434
RWA,2012,1122,3331,4329,174,6309
RWA,2013,1029,2594,4170,172,5746
RWA,2014,1063,2655,4156,176,5867
RWA,2015,1064,3012,4126,178,5871
RWA,2016,1043,3893,4070,180,5762
RWA,2017,1013,4225,4003,181,5630
RWA,2018,1014,3404,3996,181,5672
RWA,2019,995,3386,3960,178,5641
KNA,1990,2,0,3,0,23
KNA,1991,2,0,3,0,20
KNA,1992,2,0,2,0,20
KNA,1993,2,0,2,0,20
KNA,1994,1,0,2,0,21
KNA,1995,1,0,2,0,21
KNA,1996,1,0,2,0,22
KNA,1997,1,0,2,0,22
KNA,1998,1,0,2,0,22
KNA,1999,1,0,2,0,23
KNA,2000,1,0,1,0,22
KNA,2001,1,0,1,0,22
KNA,2002,1,0,1,0,22
KNA,2003,1,0,1,0,21
KNA,2004,1,0,1,0,20
KNA,2005,1,0,1,0,19
KNA,2006,1,0,1,0,19
KNA,2007,1,0,1,0,19
KNA,2008,1,0,1,0,19
KNA,2009,1,0,1,0,18
KNA,2010,1,0,1,0,18
KNA,2011,1,0,1,0,18
KNA,2012,1,0,1,0,18
KNA,2013,1,0,1,0,18
KNA,2014,1,0,1,0,18
KNA,2015,1,0,1,0,19
KNA,2016,1,0,1,0,19
KNA,2017,1,0,1,0,19
KNA,2018,1,0,1,0,19
KNA,2019,1,0,1,0,20
LCA,1990,5,0,8,0,36
LCA,1991,5,0,8,0,36
LCA,1992,4,0,8,0,36
LCA,1993,4,0,8,0,37
LCA,1994,4,0,7,0,36
LCA,1995,4,0,7,0,35
LCA,1996,3,0,7,0,35
LCA,1997,3,0,6,0,35
LCA,1998,3,0,6,0,35
LCA,1999,3,0,5,0,36
LCA,2000,3,0,5,0,36
LCA,2001,2,0,5,0,39
LCA,2002,2,0,5,0,39
LCA,2003,2,0,5,0,40
LCA,2004,2,0,5,0,40
LCA,2005,2,0,5,0,40
LCA,2006,2,0,5,0,39
LCA,2007,2,0,5,0,38
LCA,2008,2,0,5,0,38
LCA,2009,2,0,4,0,37
LCA,2010,1,0,4,0,36
LCA,2011,1,0,4,0,37
LCA,2012,2,0,4,0,39
LCA,2013,1,0,4,0,41
LCA,2014,1,0,4,0,44
LCA,2015,2,0,4,0,46
LCA,2016,2,0,4,0,50
LCA,2017,2,0,4,0,52
LCA,2018,2,0,4,0,53
LCA,2019,2,0,4,0,54
VCT,1990,5,0,5,0,30
VCT,1991,5,0,5,0,30
VCT,1992,4,0,5,0,31
VCT,1993,4,0,5,0,31
VCT,1994,4,0,5,0,31
VCT,1995,4,0,4,0,30
VCT,1996,3,0,4,0,30
VCT,1997,3,0,4,0,31
VCT,1998,3,0,4,0,32
VCT,1999,3,0,3,0,32
VCT,2000,3,0,3,0,32
VCT,2001,2,0,3,0,31
VCT,2002,2,0,3,0,32
VCT,2003,2,0,3,0,31
VCT,2004,2,0,3,0,31
VCT,2005,2,0,3,0,31
VCT,2006,2,0,3,0,31
VCT,2007,2,0,3,0,31
VCT,2008,1,0,3,0,32
VCT,2009,1,0,3,0,32
VCT,2010,1,0,3,0,33
VCT,2011,1,0,2,0,34
VCT,2012,1,0,2,0,34
VCT,2013,1,0,2,0,35
VCT,2014,1,0,3,0,37
VCT,2015,1,0,3,0,38
VCT,2016,1,0,3,0,38
VCT,2017,1,0,3,0,39
VCT,2018,1,0,3,0,39
VCT,2019,1,0,3,0,39
WSM,1990,5,0,18,1,67
WSM,1991,4,0,18,1,65
WSM,1992,4,0,18,1,64
WSM,1993,4,0,18,1,62
WSM,1994,4,0,18,1,61
WSM,1995,4,0,18,1,60
WSM,1996,4,0,17,1,59
WSM,1997,3,0,17,1,58
WSM,1998,3,0,16,1,57
WSM,1999,3,0,16,1,57
WSM,2000,3,0,15,1,57
WSM,2001,3,0,15,1,57
WSM,2002,3,0,15,1,57
WSM,2003,3,0,15,1,57
WSM,2004,3,0,14,1,57
WSM,2005,3,0,14,1,58
WSM,2006,3,0,14,1,59
WSM,2007,3,0,14,1,59
WSM,2008,3,0,13,1,59
WSM,2009,3,0,13,1,60
WSM,2010,3,0,14,1,61
WSM,2011,3,0,14,1,61
WSM,2012,3,0,14,1,62
WSM,2013,3,0,14,1,62
WSM,2014,3,0,15,1,63
