code,year,d_alzheimers_disease_and_other_dementias,d_parkinsons_disease,d_cardiovascular_diseases,d_neoplasms,d_diabetes_mellitus,d_chronic_kidney_disease,d_chronic_respiratory_diseases,d_cirrhosis_and_other_chronic_liver_diseases,d_digestive_diseases
URY,2013,1341,322,9660,9539,828,901,2048,459,1498
URY,2014,1363,325,9505,9532,833,920,2035,452,1486
URY,2015,1395,333,9613,9645,851,938,2094,454,1491
URY,2016,1424,337,9629,9687,863,963,2118,452,1496
URY,2017,1450,341,9792,9836,875,967,2128,461,1518
URY,2018,1473,345,9881,9948,883,977,2138,465,1530
URY,2019,1497,349,10003,10084,895,989,2155,471,1546
UZB,1990,1919,289,49437,12936,1158,1891,4929,4147,5416
UZB,1991,1976,302,53340,13245,1363,2017,5084,4579,5891
UZB,1992,2021,321,59043,13687,1624,2190,5359,5142,6521
UZB,1993,2042,349,66756,14468,1995,2448,5842,5976,7468
UZB,1994,2017,367,72871,15039,2355,2684,6297,6765,8354
UZB,1995,1951,373,76405,15336,2610,2866,6546,7417,9065
UZB,1996,1873,380,79694,15596,2802,3043,6734,8064,9779
UZB,1997,1781,380,80580,15335,2836,3099,6594,8285,10013
UZB,1998,1683,387,82406,15268,2913,3192,6517,8414,10141
UZB,1999,1584,392,83258,15234,3002,3281,6302,8586,10324
UZB,2000,1498,413,87898,15601,3271,3472,6336,9035,10840
UZB,2001,1410,429,91143,15728,3456,3590,6097,9367,11210
UZB,2002,1327,450,95199,15923,3749,3757,5916,9725,11586
UZB,2003,1250,471,98771,16084,4091,3953,5731,10092,11981
UZB,2004,1186,488,101480,16060,4430,4213,5419,10647,12566
UZB,2005,1131,507,105814,16635,4800,4686,5284,11255,13224
UZB,2006,1084,496,102934,16509,4830,4398,4751,10941,12837
UZB,2007,1057,491,101757,16615,5007,4355,4313,10946,12806
UZB,2008,1045,504,102555,16609,5189,4324,3953,10815,12629
UZB,2009,1035,503,101045,16481,5322,4373,3553,10634,12391
UZB,2010,1026,509,101550,16676,5521,4102,3360,10593,12317
UZB,2011,1018,522,104111,17371,5893,4002,3340,10880,12625
UZB,2012,1013,530,105856,18088,6331,3761,3343,11213,12985
UZB,2013,1012,530,105614,18623,6616,3447,3390,11338,13119
UZB,2014,1015,533,105795,19374,6985,3423,3414,11597,13420
UZB,2015,1020,539,106219,20098,7329,3426,3423,11866,13722
UZB,2016,1033,542,106364,20851,7598,3668,3492,12166,14053
UZB,2017,1055,545,106915,21321,7776,3747,3636,12474,14389
UZB,2018,1084,547,107628,21879,8003,3860,3752,12770,14719
UZB,2019,1119,544,107394,22338,8154,3971,3837,13042,15019
VUT,1990,7,5,311,76,28,16,90,26,49
VUT,1991,7,5,330,81,30,17,94,28,51
VUT,1992,7,5,347,86,32,19,98,29,54
VUT,1993,7,5,362,89,33,20,101,30,55
VUT,1994,8,6,380,94,35,21,105,31,58
VUT,1995,8,6,386,95,36,21,105,31,58
VUT,1996,8,6,399,98,38,23,108,32,59
VUT,1997,8,6,410,101,40,24,109,32,60
VUT,1998,8,6,420,104,42,25,110,33,61
VUT,1999,9,6,435,108,44,26,113,34,63
VUT,2000,9,6,437,108,45,26,111,33,62
VUT,2001,9,6,454,113,49,28,113,34,63
VUT,2002,9,6,451,112,50,29,110,33,61
VUT,2003,9,6,454,112,51,30,109,32,60
VUT,2004,9,6,471,117,55,33,111,33,61
VUT,2005,10,6,503,125,62,36,116,34,64
VUT,2006,10,7,528,132,66,38,120,35,66
VUT,2007,11,7,558,141,71,41,125,37,69
VUT,2008,11,8,586,149,76,44,129,38,71
VUT,2009,12,8,608,155,80,46,132,39,72
VUT,2010,12,8,631,162,84,49,135,40,74
VUT,2011,13,9,665,171,91,52,141,41,76
VUT,2012,14,9,689,178,95,54,144,42,78
VUT,2013,14,10,716,185,100,57,148,43,80
VUT,2014,15,10,742,192,105,59,153,44,82
VUT,2015,16,11,767,198,110,62,156,45,84
VUT,2016,17,11,793,205,115,64,161,46,86
VUT,2017,17,12,817,212,119,66,164,48,88
VUT,2018,18,12,843,219,123,68,168,48,90
VUT,2019,19,13,869,225,127,70,172,49,92
VEN,1990,1629,282,25991,12533,3086,1548,2046,2124,4058
VEN,1991,1719,296,26930,13007,3292,1703,2108,2186,4081
VEN,1992,1823,312,27673,13588,3503,1863,2192,2251,4153
VEN,1993,1942,341,28655,14054,3627,2045,2328,2288,4223
VEN,1994,2063,382,30586,14884,3867,2314,2552,2361,4389
VEN,1995,2159,401,30719,15118,3909,2642,2731,2365,4408
VEN,1996,2249,401,30061,15123,3851,2926,2817,2302,4305
VEN,1997,2376,410,29523,15174,3841,3158,2899,2243,4195
VEN,1998,2536,439,30766,15872,4030,3511,3162,2378,4422
VEN,1999,2685,460,31481,16382,4232,3826,3324,2421,4524
VEN,2000,2820,479,31963,16887,4363,4059,3388,2502,4637
VEN,2001,2956,510,33055,17822,4577,4338,3584,2639,4857
VEN,2002,3124,553,34905,19028,4888,4685,3775,2756,5092
VEN,2003,3286,580,36846,19915,5148,5091,4011,2915,5362
VEN,2004,3415,571,35887,19650,5002,5058,3912,2805,5174
VEN,2005,3573,596,36891,20463,5150,5279,4035,2910,5328
VEN,2006,3727,638,39086,21913,5512,5688,4233,3177,5723
VEN,2007,3877,675,40688,23102,5924,6065,4407,3421,6060
VEN,2008,4053,714,42689,24417,6412,6521,4588,3617,6369
VEN,2009,4206,731,43284,24932,6686,6730,4639,3621,6403
VEN,2010,4370,716,41767,24352,6648,6650,4539,3353,6083
VEN,2011,4554,745,42996,25140,7008,6924,4725,3412,6224
VEN,2012,4714,782,44682,26388,7523,7361,4957,3611,6526
VEN,2013,4856,797,44817,26771,7768,7560,5048,3622,6590
VEN,2014,5074,841,46562,27936,8191,7925,5285,3635,6762
VEN,2015,5276,879,48257,28869,8552,8291,5506,3753,6989
VEN,2016,5535,928,50966,30209,9049,8769,5813,3939,7307
VEN,2017,5789,973,53591,31186,9459,9157,6105,4114,7595
VEN,2018,6036,1022,56164,32241,9897,9575,6427,4307,7925
VEN,2019,6313,1119,61510,34771,10795,10405,7062,4692,8601
VNM,1990,7765,1633,124200,44832,12360,11028,26078,16676,23827
VNM,1991,7880,1662,125634,45797,12466,10987,26201,16787,23959
VNM,1992,8002,1691,127094,46737,12579,10975,26285,16817,23995
VNM,1993,8138,1727,128793,48007,12697,10940,26363,16867,24058
VNM,1994,8300,1769,130752,49318,12831,10888,26474,16918,24120
VNM,1995,8482,1822,132993,50723,12999,10820,26632,16971,24195
VNM,1996,8675,1880,135634,52334,13173,10767,26829,17018,24264
VNM,1997,8882,1944,138593,53575,13374,10729,27052,16978,24248
VNM,1998,9103,2011,141843,54963,13581,10685,27243,16898,24173
VNM,1999,9350,2085,145716,56419,13787,10622,27444,16712,23934
VNM,2000,9640,2162,149561,57718,14081,10580,27861,16378,23472
VNM,2001,9990,2250,154546,59562,14569,10650,28451,16165,23105
VNM,2002,10369,2348,159809,61556,15091,10764,29050,15954,22756
VNM,2003,10783,2462,165575,63881,15690,10939,29728,15807,22524
VNM,2004,11232,2584,171797,66406,16298,11108,30369,15658,22290
VNM,2005,11708,2712,177831,68914,16915,11263,30926,15495,22025
VNM,2006,12200,2843,183787,71515,17533,11508,31408,15323,21770
VNM,2007,12698,2980,190399,74528,18243,11892,31736,15394,21788
VNM,2008,13204,3116,196640,77482,18952,12345,31974,15583,21948
VNM,2009,13732,3243,202621,80447,19625,12926,32102,16044,22443
VNM,2010,14283,3362,207097,83110,20263,13517,32201,16562,23012
VNM,2011,14875,3484,211557,85955,21179,14284,32596,17182,23715
VNM,2012,15479,3604,215500,88853,22128,15118,33006,17903,24543
VNM,2013,16048,3710,219272,91901,23104,16026,33414,18747,25506
VNM,2014,16671,3818,222872,95150,24185,16987,33943,19661,26579
VNM,2015,17223,3902,225569,98218,25168,17872,34289,20464,27510
VNM,2016,17827,3998,228957,101684,26317,18835,34806,21346,28557
VNM,2017,18405,4084,232646,105181,27285,19713,35312,22272,29680
VNM,2018,18959,4177,236471,108902,28358,20621,35785,22975,30515
VNM,2019,19460,4259,240161,112564,29391,21485,36229,23637,31306
WAL,1990,958,245,15972,8888,427,281,2096,247,1035
WAL,1991,993,248,15793,8925,425,267,2112,253,1043
WAL,1992,1031,252,15705,9022,425,255,2142,261,1071
WAL,1993,1065,256,15692,9118,412,257,2183,276,1101
WAL,1994,1093,255,15221,9057,399,253,2168,288,1123
WAL,1995,1127,261,15143,9048,402,255,2245,307,1163
WAL,1996,1155,264,14843,8958,397,252,2259,320,1191
WAL,1997,1182,266,14497,8921,394,251,2295,336,1223
WAL,1998,1208,270,14267,8971,397,254,2316,353,1261
WAL,1999,1234,279,14157,9037,400,258,2409,379,1326
WAL,2000,1255,281,13665,8941,391,258,2398,396,1353
WAL,2001,1275,287,13327,8906,391,264,2357,414,1387
WAL,2002,1298,295,13110,8946,391,279,2374,436,1447
WAL,2003,1319,302,12799,8975,389,291,2406,457,1488
WAL,2004,1334,307,12232,9012,378,300,2381,468,1512
WAL,2005,1359,312,11807,9022,364,302,2370,482,1540
WAL,2006,1388,314,11277,9045,348,303,2336,499,1557
WAL,2007,1424,321,10967,9135,339,312,2360,515,1588
WAL,2008,1457,329,10714,9279,334,318,2397,529,1623
WAL,2009,1487,333,10416,9336,321,322,2418,530,1626
WAL,2010,1525,337,10241,9365,313,336,2454,531,1636
WAL,2011,1553,342,10117,9469,308,351,2516,536,1653
WAL,2012,1571,351,10195,9652,308,373,2601,543,1684
WAL,2013,1576,360,10221,9836,306,389,2682,554,1712
WAL,2014,1573,361,9949,9867,300,393,2652,550,1697
WAL,2015,1588,366,9940,9945,302,402,2719,564,1720
WAL,2016,1599,368,9806,10004,302,407,2732,576,1736
WAL,2017,1620,374,9819,10113,305,413,2760,585,1760
WAL,2018,1652,387,10193,10340,316,418,2828,581,1774
WAL,2019,1687,400,10519,10569,326,426,2892,581,1798
WHO,1990,144824,42278,3118018,1911773,123271,152852,1415554,248828,456004
WHO,1991,149994,43329,3150114,1961888,125091,154225,1440721,251623,460033
WHO,1992,156080,44468,3186491,2007065,128600,157085,1466502,252404,460335
WHO,1993,162283,45766,3220770,2058390,132665,159293,1485499,252866,458774
WHO,1994,168647,46807,3231253,2102379,136323,162739,1490039,251831,455837
WHO,1995,175904,48151,3264030,2155829,140048,166734,1487319,251613,453427
WHO,1996,184317,49820,3307613,2207259,145011,169834,1486054,250213,448421
WHO,1997,193874,51373,3342135,2252175,149517,172756,1471170,248024,442319
WHO,1998,204073,53136,3403556,2313295,155783,177261,1460576,247927,440003
WHO,1999,214845,55737,3523786,2387131,163273,182791,1468629,249125,441075
WHO,2000,226512,58753,3675103,2467264,170173,188672,1480116,250823,443568
WHO,2001,238513,61350,3794492,2521485,177267,194668,1467356,252253,444914
WHO,2002,251603,63986,3933146,2575378,186099,201147,1459330,254776,448991
WHO,2003,264846,66489,4062181,2644813,193614,207734,1448320,257453,453778
WHO,2004,278642,69510,4203885,2734174,201560,215780,1446351,260707,459753
WHO,2005,292999,71959,4280226,2784313,207691,222847,1416575,260075,458181
WHO,2006,308415,72598,4252539,2789674,204437,224789,1347360,255916,449785
WHO,2007,326783,74443,4294151,2827150,204281,229409,1306114,252302,442573
WHO,2008,346913,77532,4421698,2886617,206992,237721,1296200,250601,439949
WHO,2009,366991,81054,4582643,2948067,211067,247711,1294688,248329,437633
WHO,2010,386835,84975,4762488,3018009,216416,259411,1291617,246907,437721
WHO,2011,403065,87868,4892121,3070634,221653,269073,1271763,245257,437731
WHO,2012,417792,89798,4942889,3108719,226063,276296,1242322,242621,435768
WHO,2013,432051,91904,5029452,3141653,231285,283731,1219053,240133,433750
WHO,2014,449441,94561,5117827,3198283,239059,290959,1206166,239660,434769
WHO,2015,468015,96555,5195466,3248561,245805,297253,1196825,239362,436416
WHO,2016,492045,100118,5331193,3329664,255671,306128,1210685,241551,442385
WHO,2017,515722,103083,5440824,3412025,264701,312725,1216400,245360,448993
WHO,2018,538514,106324,5552490,3512802,273966,320272,1234769,248060,452840
WHO,2019,559566,110560,5709784,3632974,284216,329856,1270287,253108,461645
OWI,1990,560935,147238,12068420,5755373,661824,601307,3093755,1012975,1855372
OWI,1991,583499,150955,12226555,5870802,680395,613969,3149299,1027439,1878516
OWI,1992,606241,154979,12444358,5998995,703044,630556,3208851,1043531,1904767
OWI,1993,629938,160345,12808626,6170027,728897,647662,3267665,1068326,1940585
OWI,1994,652551,164474,13032854,6299073,752098,665781,3298371,1089924,1968709
OWI,1995,675206,168976,13135903,6405941,774357,684135,3314399,1104987,1985322
OWI,1996,697074,173920,13220307,6493740,799921,705064,3343716,1115851,1996581
OWI,1997,717759,179448,13346704,6589264,828638,731502,3383022,1129580,2015735
OWI,1998,739206,185199,13468412,6706446,855347,759156,3402606,1142133,2031693
OWI,1999,762078,191651,13727835,6860918,880473,785874,3420830,1159185,2055304
OWI,2000,787089,198655,13964207,7005380,906946,815370,3451228,1178262,2080656
OWI,2001,815021,206313,14192854,7117805,935847,843330,3467076,1200898,2108906
OWI,2002,846201,215053,14509075,7257594,971561,874671,3491562,1228256,2145111
OWI,2003,877539,222375,14718320,7392016,1001334,902780,3492938,1252440,2174886
OWI,2004,909696,227822,14753751,7508315,1019233,923527,3464172,1267253,2189105
OWI,2005,946177,236635,15003467,7657499,1052058,957090,3480523,1294673,2227349
OWI,2006,982881,242887,14999652,7726714,1072209,982396,3462798,1300973,2236529
OWI,2007,1022661,250616,15125504,7854808,1093962,1010984,3468795,1312671,2252604
OWI,2008,1065922,260531,15410390,8031392,1123503,1046451,3511600,1331276,2281303
OWI,2009,1110040,267889,15561020,8171963,1143635,1074778,3499545,1331125,2281052
OWI,2010,1156603,276340,15846711,8333679,1166915,1108207,3511351,1341426,2299575
OWI,2011,1201821,284645,16046900,8473252,1199277,1143989,3540615,1349614,2317749
OWI,2012,1248210,293287,16254038,8616504,1237904,1177089,3559736,1355105,2330760
OWI,2013,1295416,303651,16499034,8761914,1278750,1215013,3612298,1359901,2350277
OWI,2014,1344496,313104,16724998,8925062,1321981,1248226,3653162,1364180,2365400
OWI,2015,1395701,321963,17099164,9138501,1367511,1287809,3692439,1385734,2405760
OWI,2016,1452620,330916,17408326,9341881,1414338,1325894,3742353,1404943,2441045
OWI,2017,1510447,339540,17695752,9534619,1456169,1352271,3797538,1426787,2479463
OWI,2018,1569449,351517,18124018,9797018,1503162,1388601,3888249,1448499,2516671
OWI,2019,1623276,362907,18562510,10079637,1551170,1427232,3974315,1472012,2557689
WOR,1990,259091,55008,3592573,2136043,176546,127338,392727,201622,386987
WOR,1991,271968,56319,3577793,2169716,181157,129202,398250,203220,389930
WOR,1992,284715,57508,3546205,2198740,184733,131470,402777,204180,391984
WOR,1993,297919,59281,3556836,2240011,190659,135454,412816,206567,397067
WOR,1994,310010,60635,3532386,2268277,194593,138851,417718,207584,399896
WOR,1995,322227,62738,3536632,2311022,199583,144594,427226,209150,404422
WOR,1996,331957,64438,3498899,2330437,203178,148769,432060,207821,404509
WOR,1997,340163,66122,3460710,2350561,205868,153136,436807,206985,405218
WOR,1998,348669,68544,3451714,2391485,211090,159951,446401,208218,409789
WOR,1999,357625,71201,3446015,2433272,217175,167784,457550,208844,413872
WOR,2000,367349,73286,3386468,2454347,220622,175327,458057,207450,413893
WOR,2001,378978,75889,3350083,2475880,224657,182620,460639,207827,416594
WOR,2002,392330,79109,3336445,2505924,229420,190586,468108,208931,421306
WOR,2003,406013,82197,3314306,2537506,233210,198355,475411,210477,425937
WOR,2004,418668,83891,3229057,2549944,231010,203699,473038,208275,423883
WOR,2005,434650,87080,3213382,2583797,232596,212779,481374,209748,428707
WOR,2006,449698,89544,3171841,2608605,230107,220202,483950,209307,430560
WOR,2007,466455,92604,3150975,2648156,229305,229096,492217,210265,434774
WOR,2008,484132,95839,3135523,2688568,228351,238003,501990,211153,439115
WOR,2009,501108,98416,3112355,2720222,226538,245612,508314,211474,441561
WOR,2010,520681,101193,3102488,2741923,224308,255460,516100,211070,444132
WOR,2011,540189,104516,3125732,2781519,223681,266080,528947,212729,450566
WOR,2012,558154,107817,3151427,2818283,223537,275765,541603,213606,456020
WOR,2013,574664,110456,3165952,2847682,222866,284180,551638,214396,459954
WOR,2014,590861,112704,3175341,2873609,223203,292245,559399,214982,463150
WOR,2015,610933,116306,3249318,2922845,228335,303340,576826,218561,472962
WOR,2016,628243,118317,3282276,2956430,231688,309871,585725,220178,478207
WOR,2017,644658,120137,3332457,2994910,237209,311765,594172,221230,482799
WOR,2018,662914,123787,3435746,3064309,245170,319626,610660,224289,492633
WOR,2019,678988,126925,3525196,3131800,252705,327660,625560,226895,501679
WOR,1990,15071,4534,442556,191361,49216,43645,117865,79174,132353
WOR,1991,15569,4647,451315,195205,50180,44433,119824,80441,134432
WOR,1992,16112,4772,461244,199334,51270,45354,121826,81756,136688
WOR,1993,16660,4898,471042,202816,52223,46178,123933,82829,138540
WOR,1994,17208,5019,480247,206278,53240,46982,125868,83968,140489
WOR,1995,17704,5150,491028,210339,54553,47858,127739,85505,142928
WOR,1996,18196,5260,499875,213906,55814,48702,128952,86918,145311
WOR,1997,18744,5374,507394,217210,56908,49393,130107,88046,147250
WOR,1998,19371,5510,516444,221354,58345,50299,131551,89585,149789
WOR,1999,20003,5631,524092,224933,59439,51041,132790,91047,152193
WOR,2000,20694,5787,531789,227985,60402,51810,133902,91919,153700
WOR,2001,21314,5920,539543,231482,61427,52645,134807,92649,154795
WOR,2002,22130,6103,548282,235867,62590,53542,135998,93298,155920
WOR,2003,22908,6272,558246,241257,64020,54571,138000,94486,157732
WOR,2004,23835,6477,569830,247167,65477,55610,140477,95730,159651
WOR,2005,24773,6672,579676,252515,66672,56484,142699,96868,161392
WOR,2006,25762,6889,591599,257962,68027,57519,145397,97281,163071
WOR,2007,26642,7075,603553,263741,69393,58538,148012,97900,164997
WOR,2008,27683,7316,617891,270173,71085,59785,150706,98775,167185
WOR,2009,28700,7544,631409,277065,72911,61310,153366,99972,169698
WOR,2010,29787,7775,642426,283693,74562,62638,155817,101198,171855
WOR,2011,30953,8024,657435,291516,76701,64214,158896,102108,174713
WOR,2012,32131,8280,672845,299867,78897,65792,161975,103276,177734
WOR,2013,33345,8535,686978,309065,81143,67634,164863,105041,181511
WOR,2014,34475,8748,701268,318084,83287,69517,167505,106831,185251
WOR,2015,35746,9007,718428,326474,85420,71289,170132,108453,188550
WOR,2016,37079,9250,734742,336295,87936,73241,173027,111037,193154
WOR,2017,38588,9541,752894,346524,90392,75018,176103,114465,198328
WOR,2018,40203,9894,773350,358058,93493,77075,179575,116822,201736
WOR,2019,41753,10219,792037,368474,96319,78939,182658,119019,204859
WOR,1990,95964,32781,3189411,1040609,224766,223877,1020780,426555,753417
WOR,1991,98776,33820,3279605,1067467,232831,230788,1042279,433182,764780
WOR,1992,101594,34866,3377225,1096759,242379,238449,1063014,440600,777664
WOR,1993,104752,36015,3469426,1125937,251495,244669,1078176,451896,792937
WOR,1994,108030,37038,3557202,1156751,260969,251304,1090147,464251,808145
WOR,1995,111256,38009,3631816,1184786,269797,257026,1099345,473222,818389
WOR,1996,114665,39327,3721485,1214593,282394,266750,1123576,484035,832440
WOR,1997,118283,41387,3865989,1255326,299715,281537,1173259,498982,856282
WOR,1998,121580,42728,3934783,1275609,312428,291393,1192130,507221,866208
WOR,1999,124515,43365,3990781,1294875,320363,297362,1186469,515689,873916
WOR,2000,128153,44921,4088216,1325396,334379,307239,1204876,527364,886305
WOR,2001,132331,46929,4196330,1353596,350323,317155,1232789,541169,900634
WOR,2002,136994,48875,4311989,1384306,365996,326717,1253847,555009,913422
WOR,2003,141426,50057,4373877,1403945,378428,334560,1256213,565716,919905
WOR,2004,146333,50573,4385793,1420442,386286,339413,1233149,574333,922758
WOR,2005,152549,53269,4528066,1467610,405985,353971,1271604,591405,943981
WOR,2006,158927,56058,4668128,1510490,425821,366257,1322102,602122,958319
WOR,2007,165074,58358,4807317,1558447,442916,377122,1360317,614890,973467
WOR,2008,171928,60933,4949185,1608516,461150,388705,1399095,627639,988697
WOR,2009,178670,61247,4976345,1636656,469249,392771,1377437,626986,982118
WOR,2010,186026,62186,5070578,1684689,482523,400662,1379836,635577,990619
WOR,2011,195160,64410,5189665,1737976,505328,413236,1415800,646457,1004133
WOR,2012,207292,67324,5331986,1791366,532773,424204,1448821,652037,1008634
WOR,2013,221461,72074,5470216,1854951,557743,438557,1508778,655115,1018053
WOR,2014,234248,75625,5549551,1904365,580731,449871,1548136,653708,1017821
WOR,2015,245056,77847,5746363,1993523,603086,465111,1573315,669451,1040433
WOR,2016,256619,80292,5855152,2058494,624499,479564,1593485,680983,1056669
WOR,2017,269652,83484,5985475,2119846,643391,491314,1629099,696334,1080854
WOR,2018,284473,88017,6160202,2197070,669180,507178,1680573,709388,1100326
WOR,2019,297323,91120,6291011,2268203,690921,520920,1709153,721089,1116675
WOR,1990,190487,54833,4837586,2384551,210538,206063,1561374,305066,581625
WOR,1991,196850,56085,4911508,2435556,215448,209155,1587919,310031,588374
WOR,1992,203470,57746,5053249,2501243,223854,214883,1620185,316419,597414
WOR,1993,210243,60059,5304754,2598277,233679,220948,1651667,326446,611004
WOR,1994,216925,61690,5456392,2664737,242433,228223,1663546,333525,619133
WOR,1995,223626,62984,5469718,2696704,249535,234223,1658973,336504,618524
WOR,1996,231847,64795,5493248,2731647,257621,240395,1657989,336464,613251
WOR,1997,240146,66462,5505751,2762957,265221,246977,1641687,334949,605907
WOR,1998,249146,68311,5558486,2814691,272531,257035,1631333,336480,604814
WOR,1999,259477,71344,5759825,2904438,282519,269186,1642800,342969,614216
WOR,2000,270419,74548,5950544,2994177,290542,280472,1653162,350891,625645
WOR,2001,281906,77459,6099556,3053282,298417,290364,1637589,358603,635754
WOR,2002,294237,80846,6304921,3127866,312512,303263,1632340,370361,653322
WOR,2003,306663,83723,6464233,3205567,324590,314704,1622010,381087,670147
WOR,2004,320313,86750,6561245,3286926,335336,324192,1616178,388232,681629
WOR,2005,333641,89479,6674353,3349636,345646,333216,1583491,395958,692068
WOR,2006,347912,90257,6560040,3345646,347077,337758,1509981,391567,683372
WOR,2007,363889,92435,6555459,3380334,351137,345543,1466858,388915,678146
